time,elpsec,O2Hb_1,HHb_1,TOI_1,nTHI_1,O2Hb_2,HHb_2,TOI_2,nTHI_2,O2Hb_3,HHb_3,TOI_3,nTHI_3,O2Hb_4,HHb_4,TOI_4,nTHI_4,Comment
18:31,5004.99,2.54,18.78,53.6,1.121,0.47,9.99,55.6,1.121,-2.11,1.2,61.5,0.944,-2.15,1.89,73.8,1.026,
18:31,5005.19,-4.49,13.13,50.3,1.048,-1,8.26,49,1.026,-1.91,1.06,60.5,0.908,-1.74,1.71,74.6,1.093,
18:31,5005.39,-5.99,10.43,53.5,1.052,-0.66,6.77,53.1,1.04,-1.66,1.28,61.5,0.869,-2.25,0.65,75.5,1.111,
18:31,5005.59,-0.99,14.41,53.5,1.096,3.79,8.76,55.4,1.131,-0.38,1.01,62.9,0.895,-1.22,0.93,76.4,1.073,
18:31,5005.79,1.97,17.17,54,1.112,2.62,9.29,53.9,1.14,-0.67,1.01,65.1,0.888,-3.42,-0.21,75,1.038,
18:31,5005.99,2.69,18.01,54.7,1.111,0.26,9.67,54.3,1.1,-1.8,0.92,61.6,0.946,-2.46,1.46,73.7,1.047,
18:31,5006.19,-4.16,12.43,51.1,1.027,-0.39,7.94,50.2,1.035,-1.61,0.85,60.8,0.918,-2.07,1.34,74.6,1.106,
18:31,5006.39,-5.48,10.7,52.5,1.055,-1.1,6.68,51.5,1.054,-1.5,0.86,63.6,0.871,-2.21,0.6,75.6,1.106,
18:31,5006.59,-0.05,14.19,55.3,1.086,4.13,9.28,53.3,1.143,0.1,1,63.5,0.891,-0.95,1.1,76.5,1.082,
18:31,5006.79,2.47,16.91,54.5,1.136,2.18,9.45,53.4,1.133,-0.56,1.27,65,0.916,-3.28,-0.04,75,1.04,
18:31,5006.99,2.46,17.45,55.1,1.108,0.36,9.45,54.6,1.096,-2.06,1.2,61.3,0.943,-1.81,2.19,73.9,1.04,
18:31,5007.19,-4.4,11.52,51.4,1.038,-0.09,7.31,52,1.015,-1.27,0.87,62.6,0.912,-1.89,1.4,74.9,1.097,
18:31,5007.39,-5.22,10.04,53,1.06,-1.11,6.81,50.5,1.059,-1.17,0.3,67,0.859,-2.24,0.51,75.8,1.095,
18:31,5007.59,0.73,14.13,54.3,1.102,4.75,8.89,55.6,1.151,0.31,0.96,63.9,0.89,-1.01,1,76.5,1.076,
18:31,5007.79,2.67,17.15,53.8,1.122,2.13,9.22,53.8,1.131,-0.18,0.44,69.6,0.907,-3.56,-0.08,74.7,1.041,
18:31,5007.99,2.72,17.07,53.2,1.105,0.44,9.51,53.4,1.105,-1.3,0.72,63.4,0.95,-1.72,2.04,74.1,1.06,
18:31,5008.19,-4.88,11.06,51,1.03,-0.42,6.98,52.5,1.018,-0.89,0.38,65,0.907,-2.08,1.26,74.8,1.119,
18:31,5008.39,-3.8,10.4,55,1.068,-0.29,6.66,51.7,1.072,-1.08,0.29,65.8,0.861,-2.05,0.54,75.9,1.099,
18:31,5008.59,0.83,14.34,54.4,1.094,4.38,9.39,52.8,1.144,0.38,0.99,63.9,0.894,-0.99,1.08,76.4,1.08,
18:31,5008.79,3.3,16.84,55.8,1.121,2.6,8.84,57,1.142,-0.74,0.93,66.2,0.916,-3.65,-0.15,74.7,1.029,
18:31,5008.99,1.63,16.42,52.9,1.102,1.13,8.59,55.6,1.109,-1.68,0.73,63.3,0.937,-1.64,2.12,74.4,1.028,
18:31,5009.19,-5.29,10.28,52.6,1.023,-0.31,7.26,51.4,1.041,-0.8,0.16,67.1,0.892,-1.95,1.31,75,1.111,
18:31,5009.39,-3.5,10.72,54.8,1.072,0.09,6.69,53,1.087,-1.01,-0.03,68,0.868,-2.02,0.53,76.1,1.091,
18:31,5009.59,0.84,14.34,54.5,1.097,4.63,9.36,53.7,1.181,0.47,0.89,65.2,0.902,-1.17,1,76.4,1.082,
18:31,5009.79,3.63,17.75,54.5,1.136,2.48,9.6,54.6,1.18,-0.51,0.36,68.3,0.905,-3.78,-0.17,74.5,1.032,
18:31,5009.99,1.72,16.59,53.1,1.076,0.62,8.88,55.2,1.111,-1.25,0.47,63.7,0.94,-2.06,1.62,74.3,1.05,
18:31,5010.19,-4.44,10.74,52.6,1.021,-1.11,6.89,51,1.039,-0.84,0.31,66.1,0.911,-2.61,0.6,75.3,1.076,
18:31,5010.39,-3.29,11.16,53.8,1.082,0.04,6.79,52.4,1.088,-1,-0.06,67.9,0.875,-2.06,0.62,75.9,1.098,
18:31,5010.59,1.13,14.1,55,1.102,4.72,8.98,55,1.155,0.48,0.92,65,0.914,-1.12,1.02,76.3,1.082,
18:31,5010.79,3.33,16.89,56.2,1.121,2.39,9.45,54.2,1.164,-0.45,0.72,68.1,0.912,-3.43,0.14,74.6,1.041,
18:31,5010.99,2.71,16.78,54.6,1.1,0.9,9.32,55,1.121,-1.31,0.6,64.4,0.947,-1.41,2.27,74.4,1.041,
18:31,5011.19,-4.86,10.96,51.9,1.048,0.32,7.21,53.1,1.035,-0.97,1,63.1,0.924,-2.02,1.31,75,1.105,
18:31,5011.39,-4.08,10.49,54,1.074,-0.08,6.59,52.7,1.082,-1.96,0.75,62.6,0.854,-2.14,0.57,75.9,1.097,
18:31,5011.59,0.64,14.28,54.2,1.104,4.8,8.75,56.4,1.155,-0.12,1.26,62.6,0.901,-1.2,1.03,76.3,1.084,
18:31,5011.79,2.97,17.28,53.7,1.13,2.56,9.13,55.2,1.147,-1.01,1.86,61.6,0.943,-3.68,-0.2,74.7,1.033,
18:31,5011.99,3.03,17.08,55.9,1.094,0.75,9.42,55.3,1.122,-1.79,1.13,60.7,0.948,-1.84,1.95,74,1.052,
18:31,5012.19,-3.89,11.82,52.4,1.027,0.31,7.47,52.7,1.029,-1.85,1.3,58.3,0.912,-2,1.4,74.6,1.112,
18:31,5012.39,-4.93,10.21,52.8,1.054,-0.39,6.24,53.5,1.049,-1.74,1.34,61.1,0.881,-2.29,0.55,75.7,1.101,
18:31,5012.59,0.18,13.94,55,1.087,4.08,9.37,52.1,1.135,-0.08,1.13,62.4,0.894,-1.05,1.07,76.4,1.077,
18:31,5012.79,2.49,16.06,54.4,1.111,2.54,9.08,53.3,1.108,-0.98,1.8,60.7,0.894,-3.19,-0.17,75.5,1.028,
18:31,5012.99,2.8,17.6,55.4,1.11,0.45,8.78,56.2,1.064,-2.5,1.15,60,0.928,-2.55,1.55,73.9,1.023,
18:31,5013.19,-2.97,12.98,49.6,1.045,-0.55,7.25,52,0.996,-2.04,1.11,59,0.915,-1.75,1.64,75,1.083,
18:31,5013.39,-6.01,10.11,52,1.038,-1.64,6.42,50.8,0.995,-1.88,1.21,61.9,0.858,-2.45,0.67,75.4,1.108,
18:31,5013.59,-0.6,13.36,55,1.084,3.23,8.36,53.4,1.088,-0.63,1.17,61,0.888,-1.2,0.95,76.6,1.071,
18:31,5013.79,1.86,16,54.1,1.112,1.98,9.2,51.5,1.101,-1.22,1.93,60,0.891,-3.1,-0.01,75.3,1.043,
18:31,5013.99,3.16,18.01,53.5,1.121,0.02,9.46,53.5,1.075,-2.03,1.07,60.6,0.938,-2.76,1.22,74,1.041,
18:31,5014.19,-3.27,12.69,51.2,1.023,-0.19,7.58,50.7,0.999,-1.88,0.97,59.2,0.907,-1.98,1.53,74.6,1.108,
18:31,5014.39,-5.45,10.09,52.7,1.039,-1.1,6.02,53.4,1.007,-1.96,1.61,59.4,0.864,-2.4,0.61,75.6,1.115,
18:31,5014.59,-0.24,13.75,54.6,1.085,3.62,8.64,53.5,1.099,-0.47,1.17,61,0.878,-1.16,0.99,76.5,1.076,
18:31,5014.79,2.53,16.32,55.6,1.108,1.97,8.79,53.8,1.087,-1.52,2.33,58.4,0.918,-3.4,-0.05,75.1,1.037,
18:31,5014.99,2.08,17.08,52.9,1.114,0.22,9.25,52.7,1.091,-2.41,1.08,60.8,0.922,-2.17,1.83,74.3,1.012,
18:31,5015.19,-4.58,11.63,50.9,1.022,-1.05,7.1,50.3,0.977,-2.11,1.38,58.1,0.889,-2.06,1.37,75.1,1.097,
18:31,5015.39,-4.51,11.26,53.1,1.055,-0.48,6.9,51.3,1.044,-1.88,1.59,59.2,0.898,-2.33,0.45,76,1.088,
18:31,5015.59,0.29,14.75,54.3,1.09,3.13,9.56,50.9,1.121,-0.28,1.53,61.3,0.903,-1.48,0.86,76.3,1.068,
18:31,5015.79,3.44,18.22,54.7,1.126,0.98,9.73,53.2,1.114,-1.6,1.16,63,0.892,-3.47,0.26,74.4,1.023,
18:31,5015.99,-0.56,15.29,52,1.064,-0.4,8.66,51.2,1.031,-1.35,0.53,63.6,0.928,-1.5,2.13,74.5,1.065,
18:31,5016.19,-5.54,10.57,50.9,1.038,-1.14,7.36,48.2,1.022,-0.97,1.13,63.4,0.888,-2.33,0.99,75,1.121,
18:31,5016.39,-2.21,12.38,54.1,1.086,1.25,7.67,52.6,1.093,-1.18,0.65,62.9,0.872,-1.71,0.66,76.4,1.075,
18:31,5016.59,1.78,15.82,53.6,1.114,3.46,9.55,52.4,1.146,-0.24,1.82,61.4,0.914,-2.15,0.5,75.9,1.058,
18:31,5016.79,3.24,18.53,53.5,1.138,0.62,10.45,52.4,1.148,-2.2,1.11,62.3,0.919,-2.98,1.15,74,1.005,
18:31,5016.99,-2.4,13.44,51.4,1.058,0,8.07,51.2,1.043,-1.5,0.81,62.5,0.913,-1.51,1.9,75.2,1.046,
18:31,5017.19,-5.37,10.58,52.7,1.048,-0.89,6.82,51.7,1.039,-1.96,1.31,61.1,0.851,-2.39,0.77,75.3,1.104,
18:31,5017.39,-0.92,13.68,54,1.09,2.84,9.55,49.4,1.161,-0.41,0.49,64.6,0.868,-1.43,0.81,76.5,1.068,
18:31,5017.59,2.1,16.65,54.1,1.112,3.02,9.56,53.5,1.155,-0.74,1.52,62.5,0.89,-3.18,0.02,75.2,1.041,
18:31,5017.79,3.02,17.78,54.5,1.12,0.56,9.76,55.1,1.122,-1.75,1.06,62.3,0.941,-2.48,1.65,73.8,1.033,
18:31,5017.99,-3.8,12.03,51.3,1.042,-0.14,7.88,50.6,1.045,-1.27,0.79,62.2,0.903,-1.86,1.65,74.7,1.106,
18:31,5018.19,-4.26,10.64,53.8,1.063,-0.57,6.55,52.9,1.061,-1.98,1.51,59.9,0.873,-2.24,0.73,75.5,1.101,
18:31,5018.39,0.58,14.17,54.6,1.097,4.69,9.18,53.5,1.151,0.34,0.98,64,0.892,-1.25,0.96,76.5,1.077,
18:31,5018.59,2.83,16.76,56.2,1.111,2.04,9.46,54.1,1.133,-0.96,1.26,64.2,0.904,-3.66,-0.06,74.8,1.027,
18:31,5018.78,2.35,16.63,54.6,1.091,0.97,9.11,55.3,1.104,-1.81,1.25,61.4,0.939,-1.72,2.18,74.3,1.023,
18:31,5018.98,-5.08,11,51,1.027,-0.43,7.28,51,1.01,-1.09,1.11,62.1,0.903,-1.96,1.44,75,1.096,
18:31,5019.19,-3.8,10.96,54,1.074,-0.17,7.02,51.4,1.085,-1.79,0.88,62,0.878,-2.33,0.47,76,1.089,
18:31,5019.39,0.95,14.68,55.1,1.091,4.46,9.26,53.9,1.148,0.07,0.96,63.7,0.889,-1.46,0.88,76.5,1.069,
18:31,5019.59,3.48,17.95,54.5,1.132,1.72,9.64,54.4,1.138,-1.77,1.69,60.2,0.918,-4.01,-0.14,74.4,1.008,
18:31,5019.78,0.81,16,52.7,1.08,0.53,8.97,53.6,1.081,-1.46,0.94,62.3,0.935,-1.74,2.1,74.2,1.057,
18:31,5019.98,-5.07,10.57,52.4,1.031,-0.12,7.08,51.2,1.019,-0.99,1.13,63.1,0.885,-2.38,1.11,74.8,1.12,
18:31,5020.19,-2.47,11.93,53.6,1.087,0.97,8.02,49.6,1.117,-1.25,1.23,60.8,0.883,-1.84,0.72,76.2,1.084,
18:31,5020.38,1.92,14.99,55.7,1.091,4.37,9.1,55.5,1.14,0.41,1.25,64.6,0.89,-1.73,0.82,76.1,1.068,
18:31,5020.58,3.68,17.91,54.3,1.131,1.71,9.24,57.2,1.13,-1.75,1.62,60.8,0.951,-3.64,0.44,74.1,1.004,
18:31,5020.78,-1.36,13.87,52.4,1.058,0.14,8.43,50.7,1.062,-1.48,0.94,61.7,0.934,-1.62,2.06,74.7,1.053,
18:31,5020.98,-5.28,9.72,52.8,1.041,-0.17,6.47,53.1,1.024,-1.06,1.4,62.2,0.882,-2.55,0.76,75.3,1.113,
18:31,5021.18,-1.13,12.47,55,1.092,2.51,7.84,54.1,1.11,-0.65,1.2,62.1,0.896,-1.65,0.81,76.4,1.073,
18:31,5021.38,2.24,15.49,55.3,1.107,3.25,9.25,53.1,1.138,-0.02,1.2,64.9,0.887,-2.95,0.09,75.7,1.042,
18:31,5021.58,3.62,17.67,56.4,1.107,0.48,9.84,54.4,1.113,-1.91,1.32,60.6,0.936,-3.1,1.15,73.7,1.023,
18:31,5021.78,-2.57,12.61,51.8,1.032,0.37,7.91,51.1,1.034,-1.03,0.55,63.3,0.905,-1.75,1.9,74.4,1.121,
18:31,5021.98,-5.47,9.71,53,1.039,-1.18,6.77,50.7,1.041,-1.95,1.83,58.6,0.86,-2.52,0.64,75.4,1.11,
18:31,5022.18,0.23,13.41,55.6,1.094,3.94,8.56,54.9,1.124,-0.03,1.4,62.2,0.913,-1.47,0.97,76.2,1.075,
18:31,5022.38,2.63,16.33,55,1.118,2.34,9.04,53.8,1.122,-0.96,1.97,61.4,0.932,-3.72,-0.03,74.7,1.038,
18:31,5022.58,2.65,16.65,55.2,1.102,0.66,9.38,53.6,1.111,-1.93,1.26,60.6,0.945,-2.15,1.91,74.2,1.014,
18:31,5022.78,-5.08,10.86,51.5,1.027,-0.14,7.05,51.8,1.004,-1.3,0.66,63.1,0.884,-2.23,1.37,74.8,1.095,
18:31,5022.98,-4.58,11.19,53.3,1.065,-1.13,6.75,51,1.053,-2.16,1.07,61,0.889,-2.7,0.47,75.4,1.085,
18:31,5023.18,0.32,14.81,54.2,1.088,3.93,9.47,52.7,1.12,0.02,1.14,63.2,0.898,-1.65,0.92,76.1,1.065,
18:31,5023.38,2.37,17.71,54.1,1.12,1.06,9.57,53.5,1.121,-1.95,1.73,60.5,0.918,-4.51,-0.39,74.1,0.997,
18:31,5023.58,0.55,15.98,53.6,1.068,0.27,9.02,53,1.073,-1.69,1.04,61.5,0.947,-2.08,2.09,73.8,1.055,
18:31,5023.78,-5.94,10.76,51.5,1.026,-1.04,7.62,49.2,1.021,-1.21,1.18,63,0.891,-2.83,1.01,74.4,1.124,
18:31,5023.98,-2.64,12.21,53.3,1.08,1.07,7.75,52,1.112,-0.79,0.75,64.5,0.878,-2.08,0.73,75.8,1.082,
18:31,5024.18,1.46,15.23,54.5,1.111,3.53,9.17,54,1.142,0.44,1.51,65.5,0.929,-2.35,0.73,75.4,1.078,
18:31,5024.38,3.54,17.91,55,1.123,0.83,9.88,53.5,1.131,-1.06,0.28,67.8,0.923,-3.77,0.68,73.6,1.031,
18:31,5024.58,-1.86,13.88,51.2,1.053,-0.25,8.24,50.2,1.049,-1.14,0.19,65.2,0.93,-2.13,1.86,74.2,1.07,
18:31,5024.78,-5.31,9.99,53,1.034,-0.76,6.45,51.5,1.021,-0.28,-0.28,70.9,0.867,-3.02,0.56,74.9,1.116,
18:31,5024.98,-1.21,12.92,54.1,1.083,2.6,8.31,53,1.122,-0.66,0.83,63.1,0.901,-1.91,0.69,76.2,1.062,
18:31,5025.18,1.28,16,54.2,1.099,2.1,9.15,53.2,1.113,0.1,0.76,68.8,0.906,-3.53,-0.03,75,1.027,
18:31,5025.38,2.56,18.14,53.8,1.106,0.01,10.41,53.5,1.14,-1.11,0.31,67.5,0.941,-2.87,1.6,73.4,1.024,
18:31,5025.58,-4.29,12.58,50.5,1.027,-1.05,8.07,49.2,1.031,-1.15,0.47,65.2,0.905,-2.34,1.59,74.3,1.098,
18:31,5025.78,-5.24,10.57,53.6,1.054,-0.62,6.81,52.3,1.061,-0.43,0.26,70,0.887,-2.72,0.63,75.2,1.106,
18:31,5025.98,-0.12,14.4,54.3,1.088,4.06,9.63,52.3,1.155,0.48,0.98,65.5,0.902,-1.55,1.09,75.9,1.077,
18:31,5026.18,2.66,17.13,55.2,1.117,1.92,9.78,52.5,1.147,0.21,0.39,71.1,0.917,-3.99,-0.06,74.3,1.033,
18:31,5026.38,1.19,16.76,52.1,1.09,0.19,9.38,53.4,1.093,-1.35,0.36,65.8,0.922,-2.18,2.08,73.8,1.026,
18:31,5026.58,-5.11,10.62,52.9,1.019,-0.89,7.4,49.5,1.016,-0.8,0.7,64.8,0.905,-2.52,1.21,74.6,1.109,
18:31,5026.78,-3.78,11.47,53.3,1.073,-0.02,6.78,52.5,1.076,-0.71,-0.19,69.4,0.875,-2.61,0.46,75.7,1.078,
18:31,5026.98,1.21,14.79,54.9,1.098,4.36,9.43,53.3,1.166,0.78,0.49,68.1,0.899,-1.91,0.83,75.9,1.068,
18:31,5027.18,3.51,17.96,54.8,1.123,1.56,9.82,54,1.158,-0.2,-0.24,72.4,0.916,-4.13,0.06,74,1.01,
18:31,5027.38,0.17,15.02,53.6,1.051,0.08,9.09,50.2,1.084,-0.72,0.08,67.1,0.942,-1.75,2.23,74,1.069,
18:31,5027.58,-4.5,10.71,52.6,1.046,-0.53,6.71,52.8,1.034,-0.53,0.49,67.5,0.894,-2.51,1.04,74.6,1.109,
18:31,5027.78,-1.3,12.65,54.1,1.095,2.31,7.77,54.4,1.119,0.13,0.02,69.2,0.879,-1.8,0.86,75.9,1.074,
18:31,5027.98,2.34,15.3,55.2,1.114,4.38,8.87,55.4,1.151,0.66,0.84,67.6,0.92,-2.7,0.42,75.3,1.068,
18:31,5028.18,4.24,17.84,55.7,1.12,1.23,9.36,56.8,1.127,-1.09,0.47,66.1,0.94,-3.42,0.95,73.6,1.028,
18:31,5028.38,-1.6,13.07,52.4,1.044,0.75,7.94,52.4,1.057,-1.75,0.8,60.3,0.923,-1.95,1.87,74.2,1.087,
18:31,5028.58,-5,9.97,52.9,1.05,-1.03,6.79,50.3,1.04,-2.13,1.69,59.1,0.885,-2.77,0.65,75,1.1,
18:31,5028.78,-0.04,12.78,56.1,1.091,3.67,8.23,54.3,1.136,-1,1.29,59.6,0.882,-1.71,0.85,76.1,1.069,
18:31,5028.98,2.77,16.02,55,1.12,3.33,9.1,53.6,1.15,-1.2,2.45,57.9,0.938,-3.49,-0.01,75,1.044,
18:31,5029.18,4.16,17.28,57.2,1.101,0.98,9.26,56.2,1.099,-2.24,1.49,58.9,0.949,-2.72,1.58,73.7,1.028,
18:31,5029.38,-3.19,11.9,52.4,1.04,0.05,7.45,51.1,1.01,-1.94,1.06,58.9,0.905,-2.05,1.72,74.5,1.098,
18:31,5029.58,-4.7,10.03,53.1,1.055,-0.82,6.55,50.5,1.039,-2.13,1.75,58.2,0.891,-2.71,0.59,75.3,1.1,
18:31,5029.78,0.51,13.86,54,1.087,4.46,8.74,54.1,1.115,-0.12,0.97,62.5,0.882,-1.47,1.03,76.2,1.075,
18:31,5029.98,3.12,16.04,57,1.096,2.28,9.14,53,1.123,-1.64,2.39,57.4,0.915,-3.8,-0.08,74.7,1.04,
18:31,5030.18,3.17,16.61,55.4,1.089,0.28,9.07,53.9,1.08,-1.92,1.57,58.5,0.962,-2.21,1.99,73.8,1.045,
18:31,5030.38,-5,11.29,50.2,1.031,0.07,7.3,50.7,0.998,-1.96,1.16,58.2,0.893,-2.39,1.38,74.5,1.106,
18:31,5030.58,-3.98,11.03,53.4,1.079,-0.28,6.6,52.1,1.044,-1.99,1.46,58.4,0.89,-2.59,0.52,75.7,1.093,
18:31,5030.78,0.81,14.29,54.7,1.086,3.39,9.55,49.5,1.132,-0.39,1.25,61.6,0.9,-1.85,0.84,76.2,1.07,
18:31,5030.98,3.66,17.28,55.9,1.123,1.51,8.99,54.9,1.094,-2.38,2.09,57.7,0.915,-4.21,-0.05,74.3,1.016,
18:31,5031.18,0.48,15.36,53.7,1.054,-0.06,8.55,51.4,1.057,-2.28,0.99,59.6,0.923,-2.12,2.08,74.1,1.055,
18:31,5031.38,-5.36,10.46,51.5,1.022,-1.1,6.78,50.9,0.994,-1.84,1.57,59.1,0.878,-2.77,1,74.8,1.116,
18:31,5031.58,-2.56,12.48,53.5,1.068,1.68,7.47,53.8,1.073,-1.21,1.23,60.6,0.886,-1.89,0.83,76.2,1.07,
18:31,5031.78,1.54,15.44,53.9,1.102,2.79,8.97,53.1,1.122,-1.17,2.41,57.9,0.908,-2.98,0.32,75.4,1.055,
18:31,5031.98,3.26,17.53,55.5,1.112,0.4,9.3,55.3,1.093,-2.61,2.09,56.5,0.945,-3.02,1.26,74,1.022,
18:31,5032.18,-3.94,11.93,51.5,1.038,-0.31,7.4,51.3,1.004,-2.11,1.62,58,0.923,-2.2,1.65,74.6,1.09,
18:31,5032.38,-4.01,11.1,53,1.076,-1.3,6.83,50.5,1.056,-2.3,1,61.5,0.865,-2.74,0.56,75.4,1.087,
18:31,5032.58,0.62,14.24,55.4,1.091,3.43,9.02,52.5,1.117,-0.73,1.33,61.2,0.905,-2,0.75,76.2,1.068,
18:31,5032.78,3.34,18.05,53.5,1.128,1.95,9.03,56.5,1.111,-1.73,1.31,62.7,0.902,-3.89,0.25,74.3,1.023,
18:31,5032.98,-0.14,15.38,52.4,1.073,-0.21,8.66,52.4,1.065,-2.03,1.1,61.2,0.924,-1.77,2.32,74.4,1.042,
18:31,5033.18,-4.56,10.63,52.6,1.052,-0.99,7.12,50.4,1.049,-1.55,1.28,62.4,0.903,-2.59,1.11,74.7,1.112,
18:31,5033.38,-1.56,12.3,54.7,1.092,1.64,7.53,54.3,1.102,-1.12,0.56,64.1,0.867,-2.04,0.75,76,1.076,
18:31,5033.58,2.5,15.49,55.6,1.103,3.82,9.43,53.7,1.148,0.08,2.03,62,0.936,-2.46,0.64,75.4,1.068,
18:31,5033.78,3.68,18.02,54.5,1.122,0.87,9.76,55.5,1.13,-1.25,0.89,64.3,0.93,-3.23,1.09,73.8,1.026,
18:31,5033.98,-3.15,12.58,50.4,1.037,-0.35,7.26,52.1,1.017,-1.61,0.85,61.4,0.923,-1.92,2,74.4,1.099,
18:31,5034.18,-5.51,10.01,52.9,1.048,-1.79,6.4,50.2,1.03,-2.3,1.4,59.9,0.868,-2.79,0.64,75.2,1.099,
18:31,5034.38,0.04,14.01,55.1,1.088,3.71,9.25,52.2,1.135,-0.19,1,63.4,0.889,-1.73,0.96,76.1,1.074,
18:31,5034.57,2.87,17.22,55.5,1.113,2.16,8.97,55.6,1.106,-1.47,1.61,62.4,0.907,-3.85,0.18,74.4,1.037,
18:31,5034.78,0.67,16.44,51.8,1.081,-0.41,9.16,52,1.077,-2.05,0.93,62.2,0.929,-2.09,2.43,73.9,1.035,
18:31,5034.98,-5.6,10.54,52.3,1.019,-1.15,7.29,49.7,1.005,-1.21,1.18,63.1,0.901,-2.75,1.18,74.7,1.119,
18:31,5035.18,-3.3,12.36,53.4,1.078,0.65,7.65,52.3,1.08,-1.32,1.28,61.7,0.896,-2.27,0.7,75.9,1.075,
18:31,5035.38,1.06,15.76,54.2,1.101,2.72,9.76,51.6,1.149,-0.53,1.24,64.7,0.886,-2.96,0.42,75.3,1.063,
18:31,5035.57,3.02,18.22,54.6,1.106,0.1,9.98,54.5,1.109,-1.83,1.38,61.5,0.933,-2.99,1.48,73.7,1.035,
18:31,5035.78,-3.93,12.58,51.1,1.023,-0.92,7.84,50.2,1.021,-1.86,1.07,60.9,0.903,-2.05,1.97,74.3,1.114,
18:31,5035.97,-5.33,11.01,53.1,1.046,-1.52,7.04,50.1,1.045,-1.99,1.05,62.9,0.868,-2.79,0.61,75.4,1.095,
18:31,5036.17,-0.05,15.02,53.9,1.096,3.45,9.31,52.7,1.136,-0.43,1.44,62.7,0.902,-2.06,0.88,75.9,1.08,
18:31,5036.37,2.45,18.63,52.7,1.124,0.94,10.06,53.8,1.13,-1.67,1.3,63.7,0.915,-3.86,0.46,74,1.026,
18:31,5036.57,-1.12,15.54,51.1,1.066,-0.39,8.63,52.6,1.061,-2.13,1.32,60.6,0.932,-1.74,2.32,74.6,1.044,
18:31,5036.77,-5.34,11.17,52.4,1.054,-1.17,7.22,50.7,1.023,-1.97,1.45,61.1,0.876,-2.89,0.88,74.8,1.107,
18:31,5036.97,-1.94,13.51,53.5,1.1,2.19,8.13,55,1.114,-0.83,0.85,64.5,0.888,-2.12,0.76,76,1.074,
18:31,5037.17,1.54,16.94,53.4,1.11,2.64,9.91,51.5,1.149,-0.83,1.97,61.2,0.916,-3.55,0,75,1.044,
18:31,5037.37,2.85,18.31,54.3,1.101,-0.1,10.04,54.5,1.099,-1.47,0.73,64.5,0.925,-2.74,1.66,73.7,1.038,
18:31,5037.57,-4.14,12.36,51.3,1.037,-0.2,7.99,51.5,1.029,-1.33,1.27,61.4,0.925,-2.26,1.67,74.4,1.107,
18:31,5037.77,-3.83,11.82,52.8,1.08,-0.96,7.35,50.7,1.074,-1.82,1.26,62.4,0.869,-2.52,0.83,75.1,1.096,
18:31,5037.97,0.51,14.73,54.6,1.104,3.76,9.24,53.3,1.138,-0.39,1.55,62.2,0.905,-2.03,0.86,75.8,1.085,
18:31,5038.17,2.59,18.25,54.2,1.107,1.13,9.94,52.8,1.127,-1.71,1.71,61.6,0.929,-4.01,0.35,73.7,1.038,
18:31,5038.37,0.18,16.26,52.7,1.068,-0.78,9.58,51.3,1.093,-1.83,0.9,62.8,0.929,-2.19,2.16,73.7,1.045,
18:31,5038.57,-6.02,10.95,50.8,1.024,-1.04,7.43,51.8,1.008,-1.28,1.57,62.8,0.912,-2.95,0.91,74.6,1.094,
18:32,5038.77,-2.82,12.32,55.3,1.067,0.91,8.52,49.9,1.114,-1.45,1.11,62,0.88,-2.21,0.72,75.9,1.076,
18:32,5038.97,0.84,15.85,54,1.099,3.49,9.78,52.3,1.155,-0.65,2.06,60.8,0.933,-2.62,0.55,75.4,1.064,
18:32,5039.17,2.51,18.59,54,1.11,0.3,10.14,54.6,1.113,-2.21,1.26,61.4,0.92,-4.02,0.54,73.5,1.021,
18:32,5039.37,-2.44,14,51.5,1.036,-0.97,8.18,50.4,1.025,-1.71,0.72,62.4,0.915,-2.09,1.98,74.2,1.084,
18:32,5039.57,-6.87,10.59,51,1.018,-2.39,6.7,49.9,1.004,-1.94,1.7,61.2,0.89,-3,0.72,74.9,1.108,
18:32,5039.77,-1.86,13.81,53.7,1.092,1.94,9.11,50.4,1.132,-0.81,0.72,65,0.881,-2.03,0.85,75.9,1.073,
18:32,5039.97,1.01,16.85,54.7,1.1,1.48,9.86,51.2,1.136,-1.15,1.82,63.2,0.927,-3.87,0.03,74.5,1.047,
18:32,5040.17,1.81,17.84,54.2,1.088,-0.22,9.76,52.9,1.092,-2.27,1.36,60.4,0.935,-2.75,1.66,73.7,1.043,
18:32,5040.37,-5.73,12.25,50.4,1.023,-1.74,7.66,49.4,1,-1.8,0.7,63.5,0.881,-2.51,1.5,74.3,1.097,
18:32,5040.57,-5.19,11.76,52.8,1.071,-1.57,7.38,49.2,1.055,-2.1,1.12,62.3,0.872,-2.75,0.61,75.3,1.09,
18:32,5040.77,-0.62,15.61,52.9,1.104,3.07,9.71,51.4,1.13,-0.51,1.21,63.6,0.896,-2.16,0.82,75.8,1.077,
18:32,5040.97,2.07,18.86,53.5,1.127,0.9,9.98,53.4,1.121,-2.02,1.56,62.6,0.92,-4.25,0.12,74,1.018,
18:32,5041.17,-1.26,16.27,51,1.075,-0.6,9.38,51.3,1.069,-2.25,1.17,61.1,0.927,-1.87,2.43,74,1.052,
18:32,5041.37,-6.72,11.39,50.5,1.036,-1.83,7.41,50,1.014,-1.75,1.21,63.4,0.869,-2.82,1.08,74.5,1.117,
